Nom1;Nom2;Year;#Citations;Publication_ID;#TETIS;#Exterieur
begue;jahel;2017;23;971;5;3
begue;seen;2017;23;971;5;3
castets;jahel;2017;23;971;5;3
castets;seen;2017;23;971;5;3
jahel;seen;2017;23;971;5;3
alleaume;zzext;2021;2;972;1;6
baghdadi;zzext;2018;8;973;1;5
ienco;zzext;2020;48;974;1;3
ienco;zzext;2023;1;975;1;3
minh;zzext;2021;0;976;1;5
roche;teisseire;2018;3;977;2;2
luque;zzext;2018;129;978;1;4
ienco;luque;2020;12;979;2;4
feret;zzext;2017;497;980;1;3
weber;zzext;2016;1;981;1;4
maurel;zzext;2020;3;982;1;4
baghdadi;zzext;2020;23;983;1;5
alleaume;lenormand;2022;2;984;3;4
alleaume;luque;2022;2;984;3;4
lenormand;luque;2022;2;984;3;4
madec;zzext;2018;75;985;1;8
baghdadi;zzext;2017;0;986;1;2
ienco;zzext;2019;10;987;1;1
luque;zzext;2016;277;988;1;2
baghdadi;zzext;2022;0;989;1;2
marti;zzext;2018;11;990;1;9
tran;zzext;2023;0;991;1;7
roche;valentin;2021;19;992;2;5
luque;zzself;2022;0;993;1;0
feret;zzext;2020;131;994;1;6
aguejdad;zzext;2016;9;995;1;4
ienco;pasquet;2016;6;996;2;2
marcos;zzext;2022;6;997;1;3
bourgoin;burnod;2020;6;998;2;4
decoupes;roche;2022;1;999;3;2
decoupes;teisseire;2022;1;999;3;2
roche;teisseire;2022;1;999;3;2
roche;sautot;2021;2;1000;3;7
roche;teisseire;2021;2;1000;3;7
sautot;teisseire;2021;2;1000;3;7
minh;zzext;2022;7;1001;1;1
weber;zzext;2022;2;1002;1;4
bourgoin;burnod;2020;2;1003;2;4
baghdadi;zzext;2019;11;1004;1;4
ienco;zzext;2019;12;1005;1;1
tran;zzext;2022;0;1006;1;5
piraux;zzext;2016;0;1007;1;2
baghdadi;zzext;2016;130;1008;1;8
baghdadi;zzext;2021;10;1009;1;2
baghdadi;zzext;2021;2;1010;1;2
roche;zzext;2020;2;1012;1;2
baghdadi;zzext;2020;6;1013;1;2
baghdadi;zzext;2021;0;1014;1;5
madec;zzext;2019;238;1015;1;7
begue;bourgoin;2022;10;1016;3;15
begue;cornu;2022;10;1016;3;15
bourgoin;cornu;2022;10;1016;3;15
feret;zzext;2023;4;1017;1;12
maurel;zzself;2018;0;1018;1;0
augusseau;begue;2019;3;1019;3;5
augusseau;tonneau;2019;3;1019;3;5
begue;tonneau;2019;3;1019;3;5
baghdadi;zzext;2020;1;1020;1;3
baghdadi;zzext;2021;1;1021;1;14
augusseau;barbe;2022;7;1022;3;22
augusseau;lestrelin;2022;7;1022;3;22
barbe;lestrelin;2022;7;1022;3;22
aguejdad;zzext;2017;30;1023;1;4
piraux;tonneau;2017;2;1024;2;5
tonneau;zzself;2022;0;1025;1;0
marcos;zzext;2018;7;1026;1;3
ienco;zzext;2018;14;1027;1;2
madec;zzext;2022;17;1028;1;6
marcos;zzext;2018;8;1029;1;5
baghdadi;zzext;2016;0;1030;1;3
baghdadi;zzext;2018;139;1031;1;6
weber;zzext;2017;0;1032;1;1
cresson;ose;2019;0;1033;2;0
pasquet;zzext;2022;0;1034;1;4
aguejdad;zzext;2016;3;1035;1;1
baghdadi;zzext;2016;0;1036;1;3
lavarenne;zzext;2022;0;1037;1;7
baghdadi;zzext;2018;3;1038;1;3
baghdadi;gaetano;2022;1;1040;3;2
baghdadi;ienco;2022;1;1040;3;2
gaetano;ienco;2022;1;1040;3;2
boissieu;feret;2021;44;1041;2;18
marcos;zzext;2023;20;1042;1;5
teisseire;zzext;2016;2;1043;1;7
roche;teisseire;2016;0;1044;2;2
ienco;zzext;2021;0;1045;1;3
ienco;zzext;2021;2;1046;1;2
baghdadi;zzext;2018;0;1047;1;5
baghdadi;minh;2019;1;1048;2;6
madec;zzext;2021;27;1049;1;7
weber;zzext;2016;4;1050;1;3
marcos;zzext;2019;3;1051;1;2
aguejdad;weber;2022;0;1053;2;12
alleaume;zzext;2018;0;1054;1;1
lestrelin;zzext;2022;0;1055;1;3
baghdadi;zzext;2017;2;1056;1;3
baghdadi;zzext;2020;3;1057;1;6
baghdadi;minh;2016;0;1058;2;2
alleaume;feret;2018;33;1059;3;6
alleaume;luque;2018;33;1059;3;6
feret;luque;2018;33;1059;3;6
bourgoin;zzext;2018;13;1060;1;2
jolivot;tran;2019;23;1061;2;9
aguejdad;zzext;2018;0;1063;1;3
roche;zzext;2021;0;1064;1;2
baghdadi;zzext;2022;13;1065;1;8
roche;zzext;2020;9;1066;1;5
decoupes;roche;2023;1;1067;3;0
decoupes;teisseire;2023;1;1067;3;0
roche;teisseire;2023;1;1067;3;0
tonneau;zzself;2017;2;1068;1;0
ienco;zzext;2016;20;1069;1;3
baghdadi;zzext;2016;0;1070;1;4
luque;zzext;2018;0;1071;1;19
piraux;zzext;2016;20;1072;1;2
baghdadi;zzext;2018;0;1073;1;3
baghdadi;zzext;2017;1;1074;1;3
feret;zzext;2022;11;1075;1;5
baghdadi;minh;2022;12;1076;2;4
ienco;zzext;2016;21;1077;1;3
berchoux;zzext;2019;2;1078;1;11
pasquet;zzext;2023;0;1079;1;4
tran;zzext;2016;0;1080;1;10
baghdadi;zzext;2021;0;1081;1;4
teisseire;zzext;2019;0;1082;1;4
baghdadi;zzext;2020;0;1083;1;5
feret;luque;2018;111;1084;2;19
roche;zzext;2016;34;1085;1;5
bourgoin;burnod;2023;1;1086;2;3
roche;valentin;2021;6;1087;2;4
feret;zzext;2017;0;1088;1;9
ienco;zzext;2022;2;1089;1;6
baghdadi;zzext;2023;1;1090;1;4
bourgoin;zzext;2017;6;1091;1;9
tran;zzext;2016;108;1092;1;5
alleaume;boissieu;2023;1;1093;3;7
alleaume;feret;2023;1;1093;3;7
boissieu;feret;2023;1;1093;3;7
minh;tran;2020;1;1094;2;5
baghdadi;zzext;2017;5;1095;1;8
tran;zzext;2019;0;1096;1;3
valentin;zzext;2022;0;1097;1;3
baghdadi;zzext;2016;0;1098;1;8
baghdadi;zzext;2018;2;1099;1;4
pasquet;zzext;2016;2;1100;1;3
tran;villar;2017;7;1101;2;3
luque;zzext;2017;71;1102;1;2
villar;zzext;2018;1;1103;1;1
ienco;zzext;2018;0;1104;1;3
baghdadi;zzext;2023;4;1105;1;6
lenormand;zzext;2018;844;1106;1;9
pasquet;zzext;2018;7;1107;1;1
marti;zzext;2020;0;1108;1;10
tran;zzext;2021;3;1109;1;8
tonneau;zzself;2020;2;1110;1;0
bonnal;chery;2023;0;1111;2;1
tardieu;zzext;2021;336;1112;1;37
baghdadi;zzext;2022;0;1113;1;6
baghdadi;zzext;2021;24;1114;1;7
alleaume;begue;2022;0;1115;3;2
alleaume;luque;2022;0;1115;3;2
begue;luque;2022;0;1115;3;2
baghdadi;zzext;2017;0;1116;1;4
baghdadi;zzext;2023;0;1117;1;3
pasquet;zzext;2017;0;1118;1;1
weber;zzext;2016;26;1119;1;8
roche;teisseire;2018;4;1120;3;8
roche;tonneau;2018;4;1120;3;8
teisseire;tonneau;2018;4;1120;3;8
tonneau;zzself;2016;2;1121;1;0
augusseau;lestrelin;2021;0;1122;2;15
baghdadi;zzext;2019;0;1123;1;6
weber;zzext;2016;0;1124;1;4
baghdadi;zzext;2019;0;1125;1;4
lenormand;luque;2022;5;1126;2;4
lenormand;zzext;2021;1;1127;1;2
baghdadi;maurel;2016;7;1128;3;1
baghdadi;minh;2016;7;1128;3;1
maurel;minh;2016;7;1128;3;1
baghdadi;zzext;2016;52;1129;1;8
roche;zzext;2021;1;1130;1;4
baghdadi;zzext;2018;0;1131;1;5
baghdadi;zzext;2016;0;1132;1;5
baghdadi;minh;2018;6;1133;2;5
roche;zzext;2019;14;1134;1;7
boissieu;feret;2021;139;1136;2;2
roche;zzext;2018;0;1137;1;1
minh;zzext;2017;1;1138;1;4
ienco;teisseire;2017;46;1139;2;3
teisseire;zzext;2018;1;1140;1;2
ienco;zzext;2019;8;1141;1;6
pasquet;zzext;2019;20;1142;1;4
baghdadi;minh;2019;131;1143;2;6
ienco;ose;2019;1;1144;3;0
ienco;weber;2019;1;1144;3;0
ose;weber;2019;1;1144;3;0
marcos;zzext;2020;51;1145;1;4
roche;sautot;2018;1;1146;3;7
roche;teisseire;2018;1;1146;3;7
sautot;teisseire;2018;1;1146;3;7
tonneau;zzself;2019;0;1147;1;0
minh;zzext;2018;0;1148;1;3
roche;zzext;2021;0;1149;1;2
cernesson;zzext;2018;0;1150;1;2
baghdadi;zzext;2019;55;1151;1;7
aguejdad;zzext;2023;0;1152;1;3
marcos;zzext;2021;4;1153;1;2
baghdadi;zzext;2019;18;1154;1;3
babin;zzext;2017;18;1155;1;1
pasquet;zzext;2020;10;1156;1;12
minh;zzext;2019;207;1157;1;19
aguejdad;zzext;2017;26;1158;1;2
castets;tran;2019;17;1159;2;6
bourgoin;zzext;2022;1;1160;1;4
baghdadi;zzext;2021;4;1161;1;6
marti;tran;2018;1;1162;2;9
roche;zzext;2017;0;1163;1;3
weber;zzext;2020;17;1164;1;1
tran;zzext;2022;2;1165;1;6
minh;zzext;2016;0;1166;1;4
lenormand;zzext;2016;7;1167;1;3
marcos;zzext;2017;279;1168;1;3
tardieu;zzext;2021;8;1169;1;4
bourgoin;zzext;2018;0;1170;1;2
roche;teisseire;2016;6;1171;2;2
baghdadi;zzext;2019;2;1172;1;5
berchoux;zzext;2019;3;1173;1;3
ienco;interdonato;2022;0;1174;2;0
ienco;zzext;2021;6;1175;1;3
roche;zzext;2017;5;1176;1;4
baghdadi;zzext;2021;40;1177;1;7
feret;zzext;2018;0;1178;1;7
pasquet;zzext;2017;5;1179;1;4
ienco;zzext;2016;0;1180;1;26
teisseire;zzext;2016;16;1181;1;2
feret;zzext;2022;12;1182;1;5
begue;lestrelin;2019;68;1183;2;5
tran;zzext;2022;0;1184;1;7
baghdadi;zzext;2017;0;1185;1;5
marcos;zzext;2018;232;1186;1;3
baghdadi;zzext;2018;4;1187;1;3
marcos;zzext;2019;118;1188;1;3
baghdadi;zzext;2019;0;1189;1;8
marcos;zzext;2020;10;1190;1;3
tran;zzext;2023;0;1191;1;2
madec;zzext;2023;1;1192;1;8
bonnal;chery;2022;1;1193;2;4
minh;zzext;2018;15;1194;1;3
baghdadi;minh;2018;29;1196;2;3
weber;zzext;2017;5;1197;1;12
decoupes;roche;2023;1;1199;3;0
decoupes;teisseire;2023;1;1199;3;0
roche;teisseire;2023;1;1199;3;0
roche;teisseire;2018;23;1200;2;2
bourgoin;zzext;2017;15;1201;1;6
pasquet;zzext;2019;33;1202;1;6
sautot;teisseire;2022;1;1203;2;3
lestrelin;valentin;2021;12;1204;2;37
baghdadi;zzext;2018;58;1205;1;6
baghdadi;zzext;2023;1;1206;1;15
bourgoin;zzext;2017;0;1207;1;5
roche;zzext;2016;53;1208;1;6
baghdadi;minh;2017;2;1209;2;4
baghdadi;zzext;2019;44;1210;1;2
tran;zzext;2018;4;1211;1;1
bonnal;cattan;2023;0;1212;4;2
bonnal;degenne;2023;0;1212;4;2
bonnal;tran;2023;0;1212;4;2
cattan;degenne;2023;0;1212;4;2
cattan;tran;2023;0;1212;4;2
degenne;tran;2023;0;1212;4;2
baghdadi;ienco;2019;77;1213;2;6
lenormand;zzext;2017;31;1214;1;3
pasquet;zzext;2018;75;1215;1;1
bonnal;cattan;2022;0;1216;4;1
bonnal;degenne;2022;0;1216;4;1
bonnal;tran;2022;0;1216;4;1
cattan;degenne;2022;0;1216;4;1
cattan;tran;2022;0;1216;4;1
degenne;tran;2022;0;1216;4;1
baghdadi;zzext;2021;2;1217;1;7
feret;zzext;2019;20;1218;1;6
lenormand;weber;2020;0;1219;2;9
baghdadi;zzext;2017;186;1220;1;3
sautot;zzext;2021;5;1221;1;7
sautot;zzext;2019;5;1222;1;3
sautot;zzext;2022;1;1223;1;2
sautot;zzext;2017;2;1224;1;5
sautot;zzext;2016;0;1225;1;5
sautot;zzext;2021;11;1226;1;7
sautot;zzext;2017;28;1227;1;3
sautot;zzext;2019;7;1228;1;2
sautot;zzext;2018;7;1229;1;5
piraux;zzext;2021;1;1230;1;1
bonaudo;piraux;2016;0;1231;2;6
piraux;zzext;2017;13;1232;1;11
bourgoin;piraux;2017;0;1233;2;9
piraux;zzext;2017;5;1234;1;13
piraux;zzext;2022;0;1235;1;13
piraux;zzext;2019;16;1236;1;12
piraux;zzext;2019;0;1237;1;5
piraux;zzext;2017;3;1238;1;13
piraux;zzext;2019;0;1239;1;2
piraux;tonneau;2023;0;1241;2;0
piraux;zzext;2020;0;1242;1;6
piraux;zzext;2017;0;1243;1;11
piraux;zzext;2018;0;1244;1;1
piraux;zzext;2021;23;1245;1;5
piraux;tonneau;2023;0;1246;2;0
piraux;zzext;2020;6;1247;1;6
piraux;zzext;2021;7;1248;1;9
piraux;zzext;2017;22;1249;1;2
bonaudo;piraux;2021;5;1250;2;1
piraux;zzext;2020;5;1251;1;5
bourgoin;piraux;2017;0;1252;2;9
piraux;zzext;2019;24;1253;1;7
piraux;zzext;2019;5;1254;1;1
piraux;tonneau;2018;1;1255;2;5
piraux;tonneau;2017;2;1256;2;5
piraux;zzext;2015;0;1257;1;2
bourgoin;piraux;2017;0;1258;2;9
piraux;zzext;2015;11;1260;1;6
begue;dupuy;2015;73;1262;3;27
begue;lebourgeois;2015;73;1262;3;27
dupuy;lebourgeois;2015;73;1262;3;27
baron;begue;2015;0;1263;2;60
begue;zzext;2019;35;1264;1;32
begue;zzext;2019;0;1265;1;4
begue;zzext;2020;27;1266;1;10
begue;zzext;2022;5;1267;1;5
baron;begue;2019;95;1269;4;2
baron;castets;2019;95;1269;4;2
baron;seen;2019;95;1269;4;2
begue;castets;2019;95;1269;4;2
begue;seen;2019;95;1269;4;2
castets;seen;2019;95;1269;4;2
begue;zzext;2015;32;1270;1;2
begue;zzext;2021;2;1271;1;4
begue;zzext;2015;45;1272;1;3
begue;lebourgeois;2019;299;1273;2;27
begue;zzext;2019;5;1274;1;4
baron;begue;2015;65;1275;3;3
baron;seen;2015;65;1275;3;3
begue;seen;2015;65;1275;3;3
begue;zzext;2017;0;1276;1;10
begue;lebourgeois;2018;21;1278;3;4
begue;seen;2018;21;1278;3;4
lebourgeois;seen;2018;21;1278;3;4
begue;zzext;2017;4;1279;1;3
begue;jolivot;2017;158;1280;3;2
begue;seen;2017;158;1280;3;2
jolivot;seen;2017;158;1280;3;2
begue;zzext;2015;1;1281;1;5
begue;zzext;2021;24;1282;1;7
begue;zzext;2015;34;1283;1;4
begue;seen;2017;108;1284;2;3
begue;dupuy;2017;218;1285;3;3
begue;lebourgeois;2017;218;1285;3;3
dupuy;lebourgeois;2017;218;1285;3;3
begue;zzext;2019;0;1286;1;4
begue;zzext;2021;1;1287;1;19
begue;zzext;2016;0;1288;1;7
begue;bourgoin;2022;10;1289;3;15
begue;cornu;2022;10;1289;3;15
bourgoin;cornu;2022;10;1289;3;15
luque;zzext;2017;71;1290;1;2
luque;maurel;2020;4;1291;2;5
luque;zzext;2018;0;1292;1;19
luque;zzext;2019;39;1294;1;4
luque;zzext;2016;3;1295;1;8
luque;roche;2018;36;1296;2;81
luque;zzext;2015;0;1297;1;1
luque;zzext;2016;1;1298;1;6
luque;zzext;2020;13;1299;1;4
luque;zzext;2018;129;1300;1;4
luque;zzext;2018;50;1301;1;21
luque;zzext;2020;10;1303;1;6
luque;zzext;2015;25;1304;1;5
luque;zzext;2018;132;1305;1;93
luque;zzext;2016;0;1306;1;8
luque;zzext;2018;178;1307;1;35
luque;zzext;2015;133;1308;1;4
luque;zzext;2017;19;1309;1;4
luque;zzext;2018;319;1310;1;36
luque;zzext;2016;277;1311;1;2
lenormand;luque;2018;0;1312;2;1
luque;zzext;2018;44;1313;1;3
luque;zzself;2022;0;1314;1;0
lenormand;luque;2017;0;1315;2;1
luque;zzext;2018;110;1316;1;47
lebourgeois;zzext;2017;0;1317;1;4
maurel;zzext;2018;2;1318;1;2
maurel;zzext;2018;0;1319;1;1
maurel;zzext;2021;2;1320;1;4
maurel;zzext;2017;0;1321;1;4
maurel;zzext;2015;0;1322;1;1
maurel;zzext;2020;14;1323;1;17
cattan;lemoisson;2017;6;1324;4;2
cattan;maurel;2017;6;1324;4;2
cattan;tonneau;2017;6;1324;4;2
lemoisson;maurel;2017;6;1324;4;2
lemoisson;tonneau;2017;6;1324;4;2
maurel;tonneau;2017;6;1324;4;2
barbe;maurel;2018;0;1325;2;3
maurel;zzself;2018;0;1326;1;0
maurel;zzself;2018;0;1327;1;0
maurel;zzext;2015;2;1328;1;4
maurel;zzext;2017;0;1329;1;2
maurel;zzext;2015;0;1330;1;1
maurel;zzext;2021;4;1331;1;2
luque;maurel;2017;0;1332;2;0
maurel;zzext;2018;0;1333;1;1
maurel;zzself;2015;0;1334;1;0
maurel;zzext;2019;0;1335;1;4
maurel;zzext;2015;0;1336;1;1
maurel;zzext;2016;0;1337;1;3
maurel;zzext;2020;3;1338;1;4
maurel;zzself;2015;0;1339;1;0
maurel;zzext;2015;0;1340;1;3
maurel;zzself;2018;0;1341;1;0
maurel;zzself;2015;0;1342;1;0
maurel;zzext;2019;34;1343;1;3
maurel;zzext;2017;0;1344;1;3
maurel;zzext;2016;0;1345;1;4
maurel;zzext;2020;22;1346;1;3
maurel;zzself;2019;0;1347;1;0
maurel;zzext;2017;0;1348;1;1
maurel;zzext;2015;0;1349;1;3
lemoisson;maurel;2016;14;1350;3;0
lemoisson;tonneau;2016;14;1350;3;0
maurel;tonneau;2016;14;1350;3;0
baghdadi;maurel;2020;0;1351;2;0
calvet;zzext;2022;1;1353;1;6
calvet;zzext;2015;13;1354;1;10
calvet;zzext;2015;82;1355;1;2
calvet;zzext;2019;40;1356;1;3
calvet;zzext;2022;15;1357;1;3
calvet;zzext;2020;4;1358;1;6
calvet;zzext;2024;0;1359;1;9
calvet;zzext;2020;5;1360;1;3
calvet;zzext;2020;29;1361;1;4
calvet;zzext;2020;7;1362;1;5
calvet;zzext;2016;67;1363;1;3
calvet;zzext;2019;0;1364;1;1
calvet;zzext;2019;2;1365;1;1
calvet;zzext;2020;56;1366;1;4
calvet;zzext;2015;3;1367;1;3
lavarenne;zzext;2022;0;1368;1;7
lavarenne;zzext;2019;38;1369;1;10
lavarenne;zzext;2023;2;1370;1;10
lavarenne;zzext;2015;3;1371;1;7
lavarenne;zzext;2018;0;1372;1;2
lavarenne;zzext;2019;12;1373;1;8
lavarenne;zzext;2016;65;1374;1;10
lavarenne;zzext;2015;0;1375;1;7
lavarenne;zzext;2020;8;1376;1;12
lavarenne;zzext;2022;6;1377;1;21
cresson;ose;2019;0;1378;2;0
maurel;ose;2021;0;1379;2;4
ose;zzself;2018;3;1380;1;0
ose;zzext;2016;3;1381;1;2
ose;zzext;2018;4;1382;1;1
maurel;ose;2021;0;1383;2;3
ose;zzext;2019;11;1384;1;7
cresson;ose;2022;1;1385;2;7
ose;zzself;2018;4;1386;1;0
cresson;ose;2019;0;1387;2;0
cresson;ose;2019;0;1388;2;0
minh;ose;2018;0;1389;2;6
maurel;ose;2021;2;1390;2;4
decoupes;roche;2023;1;1391;3;0
decoupes;teisseire;2023;1;1391;3;0
roche;teisseire;2023;1;1391;3;0
decoupes;zzext;2022;15;1392;1;29
decoupes;zzext;2015;21;1393;1;11
